,RecordId,PortfolioId,Ticker,BuyDate,BuyValue,Number of Shares,Currency,Months Owned,AdvisorId
126,812c4172-9d6a-40df-b755-0af0a96827f6,fe9db140-73a0-4c63-b420-01c6e7b4b949,VONG,2017-07-12,161,8,USD,65.13333333333334,fb2470dd-0afb-430c-9ea7-258d7c235e7d
127,9cb770ae-7809-4a15-9db1-44ccc945d824,1cc7024c-7bb2-4243-a441-c8ebb684aba6,ARI,2020-06-30,183,9,USD,29.533333333333335,29dbc7b3-69c9-4c92-a53b-2a84b85bbf36
128,f9d74590-afc3-4e66-980e-809ee4ce764f,2bcd8f5d-2c2d-43e2-91db-0a92c79e79a7,REPL,2013-01-16,234,11,EUR,119.0,a3257749-1dce-4b07-9d04-71cb5d49ac1d
129,8ed2dd7c-643b-4a66-81e4-e0386941ce29,cb90ad1d-2d17-4b08-ad26-ee5b99b84769,ESTE,2013-11-12,118,5,USD,109.13333333333334,3c2cc31b-39cb-4aa9-a1c1-e3717778c4fc
130,3825cc93-2a13-4003-9a4f-7313126481ff,7b73c8c7-e1f7-4149-af9c-eceb8e7ae726,VERB,2014-08-03,186,9,USD,100.43333333333334,9f317a1c-3567-4c53-9101-5c3a964d035d
131,4ea9cb7e-0cff-409e-ae4b-69c366693bae,51ddbbaf-78b1-4064-88cc-16ffd80af461,MEOH,2015-05-11,186,9,USD,91.16666666666667,147d0a98-b1b0-4b6b-9c63-8d7845c360c0
132,4faf5c71-02b5-4aa8-8642-755bc95f83bf,5f1dd92f-7066-4ffc-93d1-182049ab4daf,IDCC,2014-02-17,122,6,USD,105.96666666666667,c6447bde-2a9b-442b-b872-551d8422289e
133,74cbcc70-c2be-44c7-b6ce-ea350a26d729,41084fe3-912f-437d-b028-e23bd4d68318,BXMT,2022-06-07,171,8,JPY,6.3,203a214e-846d-4f11-a4cd-2b06c16ac335
134,553c2bbc-d0fa-4ba5-abb0-5b6b8ef3ab80,3205bc68-259d-4f40-a111-a95d73981be2,ENPH,2015-04-13,112,5,EUR,92.1,9a8c7b6d-eb4f-40af-bbc1-f59339d43fa9
135,7a24bd4a-0617-4876-8485-00e424d80cbb,0c4a5844-33e4-4775-81e1-e6f0a74c9284,PAYS,2014-08-31,105,5,JPY,99.53333333333333,1ead6bdb-4710-4879-b091-c6624520f58c
136,80ce8819-181d-43ca-80b3-be90fa4387eb,a2ea6f71-6f48-4ffa-a084-e9d436106f37,NBIX,2022-10-02,236,11,JPY,2.466666666666667,8ffb0be0-cd64-4be8-baac-8a610a13451b
137,dee1faba-54c6-4759-a41f-123055933394,5d12d10f-e2db-4a18-8c3e-b7e8a2241fc3,FCX,2019-06-26,177,8,JPY,41.666666666666664,4eb5b509-2ad6-46fd-a88d-e64052e5e262
138,70f57263-31cf-47a2-9ee2-0a131e936da8,1fa1f62f-40bc-4e4c-b424-13d9b5a71172,TSCAP,2016-11-14,191,9,JPY,73.06666666666666,488633e2-369a-4485-9ee4-7ad890e2e072
139,532926ba-9e44-409d-be7f-cef017e57a22,93b23be8-2a3c-4fbd-a568-348164308093,IGBH,2018-07-21,192,9,USD,52.833333333333336,8706ebc2-803d-475e-bf4d-893dc1600298
140,fbc865f8-18fe-4d45-89a9-cf52c400be8e,1e02620d-f16f-4391-95e6-27f5e4751a09,XMLV,2014-03-28,262,13,JPY,104.6,b019bb94-4be5-4bfc-82e7-a473d639cda0
141,3311ef93-3495-431c-9a24-6e20d7964989,4ac1aa0f-b40c-48cf-b5e9-6614bdd850a4,OFED,2019-08-08,221,11,JPY,40.266666666666666,9795a00a-a806-4c85-bbcf-a723309ad819
142,3715f5ab-c6b5-4409-909d-6617e880a6be,7b4d461b-1999-4161-bcd8-fb7f14cd8bc5,SPMD,2018-08-25,218,10,JPY,51.7,a06ffb54-6b7a-47a8-aa8a-7e8bbd0f48c9
143,d0fbab67-5b7a-47a6-ac3e-a506b13a8be1,b9bc1692-e260-4d62-be7a-72b6ef92eae0,CHW,2015-01-05,276,13,JPY,95.36666666666666,c8d06745-aa21-4498-b317-fa0627d2bef5
144,1914e258-b066-41d1-b38f-7ac193c37037,c011b606-7781-496c-9ead-4463f5c22726,MDC,2018-12-30,205,10,EUR,47.53333333333333,7273c31a-0899-4054-a258-b1ab167ad034
145,0200a607-a913-4a54-a04e-cf77046fd4fd,10eb2a4a-789a-4736-9a8c-020d6b0b2337,VXX,2019-01-05,214,10,JPY,47.36666666666667,aeb15ccd-fc28-4dcc-89b0-985c202fe06b
146,c686c866-81db-4a65-b7e7-334628614902,4c71c64f-3fd9-4914-a3aa-f5289778a129,RRC,2017-05-25,211,10,EUR,66.7,31c0a63a-c47d-4dcf-a1ec-6a0460113bf6
147,36233109-fdca-4c5a-a1d9-02b4e8a0a5ec,e09b7f11-39d1-402e-8521-5e0f672f3654,DORM,2014-03-13,212,10,JPY,105.1,ba6ab5ff-9d14-4c40-88e6-1ef533dfd9a2
148,c55504c5-2a1c-4ee2-bfe9-8e85caedd2c3,5b00f27e-c5b0-4e8a-a2d7-5a36393871c3,EYPT,2022-10-17,243,12,EUR,1.9666666666666668,84b60566-3495-41af-bbfc-46fc2ed6167e
149,234afae7-da57-4f72-82af-36eac8247e23,a27e4624-c5a7-474c-9a68-be9eb315aad2,WU,2014-03-27,129,6,EUR,104.63333333333334,f246938d-f9f5-4e80-8e23-327256d6e23d
150,1c53a01c-bba3-4dbe-9c78-0257eb4209a8,3900e966-7924-4c74-b810-70a3f80143a5,USOI,2014-12-21,142,7,EUR,95.83333333333333,7766a214-fd0e-41b1-991d-657302c095c4
151,ea64f4eb-a236-4862-a7a9-5485ea62b41f,8c5b2e62-70b8-44f8-b604-9e2f7116fed2,POR,2022-01-21,206,10,JPY,10.833333333333334,6bbae823-e152-4b12-b9fe-c487ad2ef539
152,aaae9d0c-f1fa-4ad2-98af-bcc1e124a031,77f1bfbd-99b1-4788-8f8e-e6241ecd1645,DDT,2018-01-25,259,12,USD,58.7,6a65d780-0cfe-43b1-bde4-9e2cb8a0d49a
153,2e2d3148-8e17-4ded-9be3-f4be91cba21a,080f02cb-f974-4f6e-b385-13ddaca5733c,CRTO,2017-11-05,166,8,JPY,61.36666666666667,17865b54-0bd9-42f8-9ecc-155a3c869f15
154,be92ca3c-ae3f-4be3-bd37-9d1c34a6d779,e7a1833f-bcf5-412e-8246-5487be0f6f43,CENTA,2022-11-09,214,10,USD,1.2333333333333334,17ceef21-5484-4f1b-a760-d14a690cf9f9
155,6f32cf6a-1fca-4f0c-9313-76b966c1f518,3900e966-7924-4c74-b810-70a3f80143a5,FBC,2015-05-27,135,6,JPY,90.63333333333334,3753d705-c045-4fa9-8b0e-79bc4c3e931f
156,507e7d5f-1cd8-4f09-9e3f-02bec448ed9b,81aeaa28-784c-4ba4-99a1-9ca247be6d2e,MTCH,2013-02-23,104,5,JPY,117.76666666666667,4bbd1a75-e5a6-4638-872c-4541d1cf4855
157,44b129d3-c7b1-4fa7-b63d-1677c5bbdcf6,0e7161c1-1a4e-4c17-a2bc-53b7330e9762,EMNT,2018-04-06,212,10,EUR,56.333333333333336,1d47baa0-86ba-4eb1-bd05-0707557c315a
158,54c57720-93bf-486d-80f6-996fa6206384,b8daa52e-ecb5-44c5-a97f-7115e4228896,CDR,2018-02-08,150,7,USD,58.266666666666666,ffadb4bb-a2be-4072-8e8d-837ec1a3b92d
159,28a9212a-0ace-41ef-8f3e-dd499c31ccde,942a5e0e-fedb-43dc-a806-4b9ad7e7840e,CEN,2021-03-15,298,14,JPY,21.033333333333335,146cb39a-9f32-47d1-b549-66a847b48345
160,791427e1-2498-4482-8cb6-87a267a20046,cf137dda-fe02-4448-a651-4f6ce105fa5f,PTMN,2014-05-14,238,11,USD,103.06666666666666,aef6d0b5-2791-460f-995b-aff303869c81
161,b1f6dffc-dd4c-4bc6-82fb-03dd36172f7d,5bae6c30-1619-4523-93d1-7e14ab3dbf17,SMHI,2020-01-29,126,6,JPY,34.56666666666667,3035ecd1-ab41-4325-bf25-bed64fdd736c
162,78ca4452-744f-47ee-9083-f7d76c81b945,ca89e341-3cfe-484a-a0d8-362eafd4ed4d,DFVS,2020-02-26,277,13,JPY,33.666666666666664,dc74f4c3-71a1-4370-a63a-323ae62e953e
163,41681550-c657-4a23-a74c-ae3ea3bd092b,76625381-7b32-4bed-a375-24558937e4fd,FDEF,2018-07-25,168,8,JPY,52.7,894ae61b-b200-489f-9512-3dbdd1649470
164,ec55b08b-4803-4ec2-9e87-d8ba8082c962,eecd4811-0087-422f-a861-ab716af06d51,PFS,2019-10-12,228,11,USD,38.13333333333333,481d2ea4-be22-4b51-8501-4458daf6c733
165,302890f5-cda8-4e0b-a71b-e7e6733216b8,f5118695-94aa-4780-a686-d13087bf3b67,FDUSG,2016-11-19,226,11,EUR,72.9,b3708c33-651d-49e8-ab51-a7ba7a7373cd
166,fd7be6ca-827f-4a67-bb2a-55d0fc585a1f,9d55527e-e52f-446f-9b4e-a050bc365e21,OCGN,2013-01-17,122,6,EUR,118.96666666666667,096372a3-bec9-4d72-8579-77ea8a8a30fd
167,b9bd15c6-c6fd-42d4-b732-04b8aedc8085,6ff7eb54-de0f-4819-948a-d9d6aea2a9b9,RAFE,2016-03-05,274,13,USD,81.36666666666666,213fbe77-bd7e-4cd8-a7f7-ef6875891e13
168,c4dd38aa-0677-4258-ac44-5f22c6cfacb3,47813c7d-2a95-4590-973a-1a24f576742c,GTEC,2020-04-22,118,5,JPY,31.8,1f90bfb6-499d-4d4f-a480-f233a31a1348
169,1329e06f-824e-4493-9121-e0e6910c5bbe,e54c274e-1526-427f-9d9a-bc8e7597f440,XONE,2017-06-13,238,11,JPY,66.1,ff0a3650-6ea1-4f61-bfea-d43daff871cd
170,c7b40da9-fefe-4b4f-8cbb-e3c4d69e274b,03037365-3628-42ff-bf04-81a8f1275712,FUTU,2019-03-07,182,9,EUR,45.3,f115cb32-4b43-4962-8402-70b40e27d378
171,41a59774-826e-403b-bd81-598f17694f61,e8ea046b-4557-4634-b9e4-0c08c4760387,BRPA,2019-09-14,164,8,USD,39.06666666666667,45b8b4d8-ce72-45e6-adec-990f117df9f6
172,9157fcae-3497-4a03-84ec-3939e1b0ea49,c2de1ed7-1294-410c-ac3f-d20a51df10e7,CSQ,2018-06-26,149,7,USD,53.666666666666664,179b4752-4fc9-438f-953f-896271732f62
173,62b7655b-1c43-4036-8a6e-6d600076ca75,908acbba-fe46-4d12-8254-b01a38fecb2f,CFBI,2018-04-01,142,7,USD,56.5,6978c494-313c-4164-8a35-cb497392c7c0
174,ef56b088-8307-4860-8502-24c32aff788e,09d8a039-9cd6-4d83-ac6f-8b907d560d1e,CAPR,2018-10-13,106,5,USD,50.1,1de69506-c476-49f6-b3c7-647b2c83b52f
175,af01f333-c5f9-4e98-8b04-759c34f0d6e5,4ac1aa0f-b40c-48cf-b5e9-6614bdd850a4,PLL,2016-11-23,225,11,EUR,72.76666666666667,9149511c-aa54-43cf-9394-1cd51617b02c
176,081cc595-32d2-40dd-85d6-6c24dd08294c,5fcd794b-e212-4c5e-9667-0fb3a50a21f8,DGRE,2022-07-04,123,6,USD,5.4,1f4121cc-43ab-4e1e-a40d-2d70ea288461
177,666963b3-243e-4442-82a3-0da3bdbf478e,eecd4811-0087-422f-a861-ab716af06d51,CPT,2015-11-08,119,5,USD,85.26666666666667,09f38102-c6a6-4db4-96ac-ef65e9c69ecb
178,8a8f36cd-00f4-4435-bb78-23ef997cf5cc,e55cd947-9ab0-4aeb-b98b-3e3c03f74690,PKOH,2022-05-04,270,13,EUR,7.4,e166239a-74fd-408d-9ad5-fda0d9485e07
179,50f8425a-7520-4901-ae66-0694acb2febb,a3df75b5-bc88-4b13-ab73-91fec8188d33,MVT,2013-01-31,202,10,USD,118.53333333333333,d42f9eee-dd34-4d6e-97a9-690e5e9bd73d
180,7d9b56f6-c1c4-465c-aa21-580ba95fb626,e83cb6af-f516-493a-8ed6-bc1efa565e11,CNS,2017-12-26,298,14,EUR,59.666666666666664,697a6f58-f932-4431-a3e2-ffbefdcb7f72
181,ab979422-1fd5-438b-8272-4fdc21c1ab70,f9bbe327-b1c9-4171-9493-751c7469fd91,UMAR,2016-12-02,199,9,USD,72.46666666666667,55b9a5d9-70c0-4ef2-9c8f-8c7d2d3190a4
182,daa7240a-7fc0-4edb-9963-36198ab806ac,9c02218a-f66a-4022-9b91-83dd96b6e94e,BSJP,2019-12-10,268,13,USD,36.2,58ed120a-c2c0-4ce0-a83c-7ba2afb31a1c
183,182663b5-efb8-49ca-a2e4-8aff9de01c5c,7f2d764d-ab27-4a98-8e76-56a0e7222a16,INVH,2020-01-07,219,10,EUR,35.3,dad00b35-0660-45f3-a808-d9ec979e86f2
184,5b110ab3-1355-489f-9747-8413203bccc4,e3154698-ef5c-4710-90de-a0828fc1439c,STRS,2022-05-25,100,5,USD,6.7,38e5df40-d981-40c9-b928-1611bbbf861d
185,0f97e9da-0fe4-4e40-9c16-ffab1ef49d54,8e4d64f6-93bd-478c-9300-f9fac2e556e6,CHRW,2019-08-08,239,11,USD,40.266666666666666,ac16c28d-fbea-4b68-b9f9-7b7fd9cf2267
186,7a31d803-e2c7-4e8c-8251-4878a59afb45,45cf4791-cdfd-4c98-835b-974c77ddf63f,WEAT,2018-08-21,268,13,USD,51.833333333333336,7c748639-32b8-49ce-bfff-307a907c5cd6
187,acede3a5-c989-493e-a2e2-e9341d9618c8,f756f33f-c6d9-43f6-a566-ca5614309997,HSKA,2018-12-03,219,10,EUR,48.43333333333333,91fd32f8-5572-455e-b4cf-95fdb63a857b
188,a597a0a2-b2e2-42e7-bde4-5c665137532a,f52b7310-5743-4f19-8383-2b86be2d78bf,SQM,2018-07-12,252,12,USD,53.13333333333333,eceb0eb8-b458-469f-82e2-6e02c8fa9d81
189,85c09865-e290-4319-b93f-7471c46a8311,1dabee75-d168-4e38-9e2a-bda17d46ff7a,SRS,2021-08-21,172,8,EUR,15.833333333333334,2a95d376-e25e-456b-9b58-2f13c0c75b53
190,b22bbde6-ae34-4ced-9dea-0a6777a06c9d,5a00f60c-b29f-4a68-9a5b-66555d4057b0,ALX,2014-03-21,161,8,EUR,104.83333333333333,ee29168b-5c4b-4012-b2f2-c28555db1ea8
191,6f280869-0723-42bd-b112-c480727793a3,2d642de5-8344-4d7a-a913-cffc58132aa5,TEF,2016-09-07,176,8,JPY,75.3,faf6c931-7eb0-4471-86e4-50ffb38b906a
192,aaa48bff-328b-4f16-a2a6-2e8f805037a3,d083449e-5d21-405f-ae8f-854f245ddb45,FLOT,2015-04-08,272,13,USD,92.26666666666667,3faf8c44-0cfe-441f-a43c-d883380170a6
193,b97f729b-670d-46e7-bf0e-e9185ca4e88d,30a0202d-940c-4343-aa4f-52d7f0df2e73,QNST,2017-09-03,266,13,JPY,63.43333333333333,54ae2e5d-aa2a-4afe-a062-798cfa39d061
194,154fffcc-81af-4b3c-9f79-9928804737a9,9392fb3c-4a48-4383-9b8d-45474cdeb28f,ALGRU,2015-12-06,237,11,EUR,84.33333333333333,9dfc872d-7ab0-46ae-8924-87f381b232cc
195,fcc22576-7671-42a0-8aad-d9c95b325fad,32d09678-fcf0-46ce-a60d-966bd652b50e,FNX,2013-06-23,122,6,JPY,113.76666666666667,1da9835e-b8af-4d45-84e4-43af58fb4854
196,b5725eb7-4f91-41a6-a8d2-995627a77146,9aecceeb-898f-401d-9e88-f9646e9bea16,MDB,2017-03-15,159,7,USD,69.03333333333333,bb79339b-5b74-43be-8f50-07697c47fead
197,39f15ae4-0d87-4b47-b09d-d4a05ae94461,3b6a7b15-4fba-40ae-b805-786777931c44,JJP,2018-01-12,293,14,JPY,59.13333333333333,b7afd9a0-fd7d-47ff-af03-637e9c35e175
198,85da5668-c109-4f52-bf13-b66900509339,b84cd54f-48c9-4093-afaa-3d36a04e3626,FUV,2017-11-05,286,14,USD,61.36666666666667,d113f674-45e9-4ca7-aa75-7ed48e1a68bb
199,829c3e48-1e89-479e-8325-71ee837efe01,6f7397e0-7fd7-4b60-84cc-4a2ebbc6374a,ULTA,2019-10-19,219,10,JPY,37.9,c6d6df20-8483-42b5-97cd-ae5fc68b5cb2
200,723a3219-31ff-443c-95a5-bc01b9d149d0,a7f0d430-bb34-4b21-b297-fd9606176296,IRWD,2021-09-11,235,11,EUR,15.166666666666666,c31983b9-099e-49b3-ac54-9d018baf301a
201,e5abba09-7e59-44e5-a4b2-cfe1add864a3,8ec79972-1bac-40d0-beb2-ef343d6d7eff,TANNZ,2022-11-16,103,5,EUR,1.0,b0f6118e-a9d8-405c-89a2-245126cd0e67
202,5e73d578-11e7-4991-8b4d-b2c8e87bca27,92f4662e-78e7-4efc-be62-5521d5fc198c,FLSA,2015-06-14,247,12,EUR,90.06666666666666,9f7d3bad-ae0f-4385-9035-d56c7ebbdfd9
203,18949464-9063-435d-8cf8-e4189b423cf6,ca39065f-2f48-4247-8ee7-eab37e09bf60,NRGZ,2014-06-23,210,10,USD,101.76666666666667,f7ce22c8-d7a9-4948-90fc-be705a48d6d7
204,db6ec8ed-614f-46be-b7c4-504f855a330f,f482a8d4-d832-447a-84b4-854b789f42e5,GRAM,2016-10-20,290,14,EUR,73.86666666666666,11c29983-fbbf-44ad-941e-a1a0aef67bb8
205,3868ea22-52e9-4cdc-a2f5-68a49fe63dd5,69977209-096e-4304-9d98-08511efeedd8,GOF,2021-08-18,131,6,EUR,15.933333333333334,e8e60ebe-9166-4c9d-9ccf-182ebde7fb83
206,ffd12d3b-fd6a-4d49-a35f-c1f29ed932d7,e5821406-d4d7-42e9-89fe-ccba5b7d6638,GSS,2016-02-03,167,8,USD,82.43333333333334,4b1595e2-335b-45bc-ab39-bc6a4eab3448
207,37a8675b-0e18-4763-afbc-49df89520c53,b9bc1692-e260-4d62-be7a-72b6ef92eae0,BTA,2018-05-31,195,9,USD,54.53333333333333,111dee5b-57af-49c3-ba7f-64c31c101264
208,f96d7701-9b85-4c7f-9180-e842da944348,8bbe8cc8-65d8-4c91-9ade-4121d0cab792,HLIO,2017-05-03,220,11,EUR,67.43333333333334,5143b6db-8034-4674-a99b-e0029c2efe09
209,6dd82274-1664-40d7-b653-91f9eb103a20,d7fbea22-2b71-4d73-8420-b6facea6dae8,ATRA,2021-01-12,178,8,JPY,23.133333333333333,10786225-573a-46c1-aa26-a34acf36623b
210,3221d699-680e-4b2c-a0a3-652f57d93bf6,76625381-7b32-4bed-a375-24558937e4fd,LEND,2018-12-22,176,8,USD,47.8,4138850b-f865-43f6-bdaf-2b8ca8a4f40a
211,723cb304-6b6a-4ed1-b5da-b111e7644d9f,1907fa74-e552-48e6-9c81-cb45f65dfbc4,HHR,2018-11-10,107,5,EUR,49.2,6cca3741-9118-4ff4-b71d-a39b363c58b7
212,da825a53-8190-4ed3-bc76-fda8631ff588,e50d04f7-11ab-4f32-9242-3b5dd5acb3a9,FLMI,2018-08-29,287,14,JPY,51.56666666666667,c017f8ca-ad49-4fa5-8058-d71ef0239429
213,017958d6-743e-476b-ab8a-45de8e9a561d,4d195375-73aa-4805-b768-380553dc3579,BRC,2015-02-11,277,13,USD,94.16666666666667,f994d44b-533f-428e-948f-0dfcd29e566c
214,837dc736-3c45-4131-8f1b-6249c068dcb2,8c130897-a8df-4f28-b644-0f9afdca5a7f,DUSA,2013-11-01,195,9,JPY,109.5,1ede2391-0802-4341-adff-98f141a05fb7
215,bb22356d-f977-4fa8-817b-8e5cdcc0f507,c4f2848f-31e1-4d0e-a669-216be4c92a4e,SKX,2016-05-25,241,12,EUR,78.7,1acb2b73-4b7e-463e-8e13-c953ee5fb5e3
216,7aa683bb-9034-4fc8-8074-19065b49d25f,457303a0-6b66-44a4-98cc-1a6532b92768,SRG,2017-12-19,109,5,EUR,59.9,51130c74-a1ca-40fa-8b6f-4f28859eb964
217,e32118c3-6706-42c5-823d-a529a4906154,c7d7a775-493c-4a3b-a79d-b64f4aaa90eb,AXE,2019-10-30,291,14,EUR,37.53333333333333,e134997e-0a63-44aa-9ea1-baf30e9f6615
218,8935ff00-02f0-4eac-bcb1-1a3e9400085f,9856f617-d135-463b-b5b5-c347d027ad45,CTSH,2020-06-23,297,14,EUR,29.766666666666666,425b2e05-0f1a-4487-9ab2-8da8ab3c0571
219,575cf4c1-1ec0-490a-9908-301a638a23a9,5c5b8576-78f5-4524-b557-c3c07f0fd739,NAT,2013-11-28,224,11,JPY,108.6,e6e0bb5a-2b6e-4ca4-8b23-62ef4aefc3d4
220,eada7b15-c8ae-4654-a432-875388076ef8,4a481786-fcce-468c-8a34-dec9e5c838e3,IVC,2013-12-19,149,7,JPY,107.9,d1856c2f-7442-4473-b20e-1451a3ec9d28
221,c3f4761d-549e-49f0-8723-2888b19974cd,02458f6c-460b-46d9-86a4-caf42e9081fb,GTX,2017-12-14,195,9,USD,60.06666666666667,a0d6c56d-b928-4c53-be92-eeb553450f52
222,b2fd40e5-c7ad-4f6b-9f5e-cec6840fd60f,ad27e23e-2883-4965-b3c6-83e38209ea85,LTPZ,2013-09-17,252,12,USD,110.96666666666667,616fc221-aeda-48e7-a0f6-8105796504de
223,6e18ca8f-2cb2-44fe-be5f-6b3b4a638a68,c67e42b5-4949-48fb-8f52-2287cb03a0e8,ASHS,2022-08-28,258,12,USD,3.6,342d9bf7-54b6-4b7e-b1ea-2eeb1ac922e0
224,6e0ad28a-53d3-4aac-a2ab-5a9c1ebf31a2,14d52e92-a256-49e5-9b7d-ac454cf17afa,GECCN,2017-06-05,289,14,USD,66.36666666666666,30900e73-72ee-4a38-965c-fcb24666830f
225,28488869-e7cd-4c49-95cd-c3b22b948cbd,0fbdfa3f-a5aa-40aa-b964-59f539758c7d,TMDV,2021-04-05,223,11,JPY,20.366666666666667,fde54839-2d0f-45f1-aa15-bdf13794e210
226,ff5a559e-a42f-485d-8dd2-eaa7edc5c4cd,cf89195f-9fca-43ee-86e6-69b75b9bdbfd,HBANN,2021-07-20,139,6,EUR,16.866666666666667,75c363b4-9e88-4a1a-9996-15ebcfbef214
227,83ad57d4-ed32-4102-b7a9-7d34c4759d13,f41288b9-9b01-40d0-a465-145a76e3609b,WOOD,2019-06-05,241,12,USD,42.36666666666667,d85c9b7c-4577-4b0d-ad17-3b27df54ea29
228,e6ff028b-eecb-4e01-8cb5-8f790c7f231b,b9a1630e-c1c4-4e62-99ac-ad56c1cb67bb,IVC,2014-10-03,219,10,USD,98.43333333333334,950d94de-80ce-4485-95a6-d9cbdb70dd25
229,4d5dcf90-d47a-4e00-97dc-16fb544b1f85,09d8a039-9cd6-4d83-ac6f-8b907d560d1e,IPFF,2015-03-28,102,5,EUR,92.6,e2d18497-2356-490a-84b6-16b18a836d0f
230,40165434-d53f-4c1f-aa94-dc9147a200ba,6eb9d47a-c6c5-46a3-864c-92a5c6ff22a0,NVST,2021-07-05,150,7,EUR,17.366666666666667,af804560-1676-42d7-80b1-29bab86275e5
231,dc81d88b-2ce7-4d04-a272-6e33165cddcf,23ca3279-cd5a-4641-9442-5130b0e847e3,MNST,2014-08-13,212,10,USD,100.1,663ad7df-9747-4984-b75b-8f8654fc6e28
232,7200407c-ddb1-4a27-8f6a-034a01f38677,cac1ec8b-d9e0-4227-bd61-30056d913053,IEDI,2022-11-26,289,14,USD,0.6666666666666666,01a1c053-4abd-4a02-8f31-be70dbbd8c0a
233,67340bcd-7427-4136-8b5f-9ac061c6dd6b,14d52e92-a256-49e5-9b7d-ac454cf17afa,JFIN,2014-04-05,273,13,EUR,104.36666666666666,2ea7e376-4f97-40c3-89bc-1da4b7338c46
234,8361f81d-45d7-41fc-8b92-e6bae5c57a30,8aac35c3-852e-4447-8afa-0f6735f28e63,PTACU,2018-05-21,163,8,EUR,54.833333333333336,e2857d12-89bb-4872-bb4b-2602c5d78333
235,3d2202a0-0577-4491-baca-0d2cd08fdb17,6a4a31cc-3257-4666-8c85-37ca1bf713a2,ECNS,2018-02-05,220,11,JPY,58.36666666666667,390168ae-61af-4711-803c-62096b0c07bc
236,a991dd88-9105-4dda-82b6-800c134452eb,830c7167-fe12-4c0c-a8d1-f2fcd9d4a6af,DD,2016-06-04,213,10,JPY,78.4,87e6a4cc-5350-456d-9f29-449ab6a16526
237,cd037978-d2bc-4b21-814e-3a9697e2c274,0b4ea401-1ae5-4356-9b0a-f0ed8a43c588,JPIN,2020-09-12,119,5,EUR,27.133333333333333,53cdc3ff-94f1-45d2-8777-1927461d1fb0
238,2daad918-e85f-49ce-a8c3-152356360f83,5bae6c30-1619-4523-93d1-7e14ab3dbf17,BEN,2021-03-31,212,10,EUR,20.533333333333335,ae20eca6-6d6d-4f28-881b-8de694491e50
239,07f83c58-0311-4433-a116-be04c96abdaf,5b00f27e-c5b0-4e8a-a2d7-5a36393871c3,RF,2016-10-02,267,13,USD,74.46666666666667,82e6fa39-e21f-406a-a3a1-49d3d7a3b961
240,67647bf2-15bb-4031-8bb8-5cc1798d20a0,080f02cb-f974-4f6e-b385-13ddaca5733c,INTG,2021-07-07,254,12,JPY,17.3,3ac04eea-3279-4e65-bb8c-8e4b390c5036
241,bfcbce58-7a1f-471e-a8ca-2320b179b203,a190f47a-75d5-4996-a9ac-37b73cbcc2cc,GO,2015-09-18,174,8,USD,86.93333333333334,52dbc7a1-022e-47e9-9e26-aedf2c3824c4
242,0d8f3955-c271-42f9-b289-86ff62427a12,224ba698-7dea-487f-b138-c01889af0202,NGVC,2020-05-19,160,8,JPY,30.9,9f320c43-00cb-415a-af74-24d88a1461bf
243,2f39764d-53a0-49e3-9385-3f3120ad79aa,b84cd54f-48c9-4093-afaa-3d36a04e3626,VCNX,2020-04-13,276,13,JPY,32.1,84a5edfb-27b6-443d-8904-db5e089c1c37
244,37d4caf7-581c-4c01-877e-8d4e90080c28,fd69d054-5cca-4fb2-9b75-9d4f262e0d19,CAPE,2017-09-02,267,13,JPY,63.46666666666667,591bb6b5-1c86-4bb4-b0fd-6dfc4c9ba3cf
245,b50a2107-9b03-4ffe-8817-0b3cd0d7d1fe,869c7e17-88a9-41d3-bb1b-999896e137cf,MRO,2015-12-13,235,11,EUR,84.1,73ae5f11-71f3-4c70-bd3f-0fc7293d38ad
246,b8672498-ea25-4128-9bf5-e8503c937610,6ba880cd-00b3-4ba7-beb1-8f45242be05d,ARKF,2021-10-23,283,14,EUR,13.766666666666667,8ff0ae0f-ae39-4819-af7f-53d2df3dbe23
247,d278c7d9-81bf-499f-b917-f6553a430ecc,43e57eb6-030d-4b53-a571-6ea25bd2fe36,OPB,2013-03-05,151,7,JPY,117.36666666666666,0dd280fb-31e2-4b2a-bec6-7f0576aa065e
248,4973c2b6-b1d6-4ebe-aa87-08eb1d99d924,df1f6dba-1691-478d-a71c-8626fbfc55a7,FQAL,2016-03-15,238,11,USD,81.03333333333333,ed11ec7a-7f30-46a8-9ca4-55a56c148501
249,22fedfd6-1ac5-4850-9168-12eceeec1866,0c7bc3f6-0b2c-4787-be99-2cc3bbd7d070,LEGR,2014-08-30,173,8,JPY,99.53333333333333,76a91979-74c4-460f-92e7-72e9d5a67fd8
250,09114ac6-2732-416f-9e38-3f1015fed906,519a697b-ffc4-4d0d-a564-e268cf34e948,HAUD,2016-02-06,107,5,USD,82.33333333333333,d1346074-4f40-4faa-96d1-1ec29c161b84
251,8fad3148-0108-4213-89a9-60e12006ae7a,368f620f-63d0-425c-b35e-be036d8a1695,APAM,2013-03-26,277,13,EUR,116.66666666666667,130271d9-c24c-4a4e-b731-7d3956679910
252,691c7e12-ab22-4a8f-8248-5d98c15ecd77,851eb25d-e124-47f2-81f3-45e22e46d0be,EGAN,2013-07-09,207,10,USD,113.23333333333333,7185299c-9c50-42aa-b3ea-94647f2cbec4
